review_id,user_id,business_id,stars,useful,funny,cool,text,date
Wmo9uCoEcjnYBZovOpdGvw,UN6MXJuhyGcX7LTj4-b7FA,9c7MUiE6VI8NesjPdj5FkA,1.0,7,4,2,"My friend Kingsley was convinced that Philly Chinatown was THE place to be on Christmas day, even though I kept reminding him this is not New York. No matter-K. has a mind of his own, so after doing my other familial and social rounds on 12/25, the afternoon found me wandering rather aimlessly around Race, Arch, 9th and 10th Streets as Kingsley studiously consulted his phone in order to find places that were open. 

We supped modestly at a few hole in the wall stand bys that probably never close but he still was in need of more dopamine and ethanol refreshment so he told me cocktails at Bubblefish would be just the ticket. While I'd never been to the place before, I also didn't think it had a bar or any cocktails, speciality or otherwise, and told him so. He gave me The Look and said he'd call lest I waste my time and wear out precious shoe leather just walking over to see if that was the case. The phone rang and rang-maybe 20 rings-before it was picked up. My friend was told the restaurant was open and he asked if they served cocktails. The party on the other end seemed flummoxed as to the definition of 'cocktails' so Kingsley changed the query to, ""Do you serve booze?"" and was met with the equivalent of 'huh?!"" He looked at me for help and I suggested asking if there was a liquor license and did they serve alcohol. That got a resounding yes, so he grabbed my scarf and pulled me along with a vengeance to 9th and Arch.

The place was reasonably populated but even though there were a good number of seats in the front of the house, we were shown to a way too big for two banquette over by the toilets. As we were led to the seats of shame, I noticed no bar or bottles anywhere. Not good. 

We were given a menu-a food menu-and left to peruse and decide. Since we had been eating lightly but steadily for a few hours, we felt a drink or two would suffice along with 2 or 3 small plates of something. We choose chicken skewers, beef skewers, shrimp tempura and takoyaki. There was no drink menu so when our server re-appeared to take our order, K. asked for the drinks menu. The young woman pointed out the many iterations of bubble tea, citing a few of her favorites. Kingsley was having none of it and said he wanted a glass of wine or beer. The woman looked offended and said there was no beer and wine was only sold in bottles. We opted for a pot of hot tea and I had to put up with my friend's angry bitching until our food arrived. 

The shrimp tempura promised 3 shrimp in the menu. We were served only 2 along with a pile of tasteless, greasy vegetables. The frying oil was not hot enough so each piece of tempura was enrobed in a limp, oil sopping coat of breading. Some pieces were unidentifiable-lotus root? Potato? Mushroom? The shrimp tasted frozen and old. Both kinds of skewers came with no sauce or seasoning, just protein on a stick, and over cooked at that. We tried to get the server's attention several times to cancel the takoyaki since we did not want to stay or eat anything else. She ignored us and then sat down to take a break. I suggested we go to the cashier and ask to skip the takoyaki since we had now been waiting far too long but Kingsley wanted to be miserable so he sat and complained that I was a horse's ass to choose this place. I was just getting up to go to the front and ask to pay for the meal when the takoyaki showed up. Kingsley said we had waited far too long for it, we had finished all the other food and wanted it taken off the bill.  The young server seemed upset, apologized and said she would package it up to go. At that point, I just wanted to get out of the restaurant and my (ahem) friend's company and go home to some spiked eggnog, Madonna singing ""Santa Baby"" and a few Dave Koz tunes. We paid. We left. 

Bubblefish may very well be good for sushi; I'll never know. I do know that they don't serve cocktails, they don't have a bar and their tempura game is way way off. 

Bah! Humbug!",2020-01-05 20:01:55
AOP5qWwmaKbAdVsu6TJKRQ,EzZHgbB7ao0pLVo6koiEsw,9JI9Ib_Ma-SrfPNe5d4H-Q,2.0,1,0,0,"You can tell that at some point they renovated this location and it must have been nice and clean right afterwards but is showing real signs of neglect now. Bathroom doorframe had dirty ""spill"" marks on it (hope it was dirt). Gross orange and black dirt around the toilet and sink overflow hole. The bathroom pocket door wouldn't lock/latch. The couch in the room was stained and uncomfortable. The rolling desk chair was stained so I never sat on it. Stains on a lot of chairs in the lobby. No room cleaning on weekends (which we were not told and had to ask for). Floors and walls are paper thin and you can hear everything above and around the room when others are just talking or walking around normally.  Walking past the night security guard who sprawled her food, phone and personal items out on one of the lobby tables and chatted away or watched her phone most of the night did not give off a feeling of professionalism or safety. I am assuming the truck with an American flag flying from the back was the security guards as well as it was parked right out front of check in entry  both nights we stayed.. I love our country but this gave off more of an ""angry"" American vibe than a ""I am a proud American"" vibe.  The Grove area nearby is great, the zoo, science center and closeness to hospitals a plus for those that need a decent place to stay but I wouldn't return to this location due to the items noted above.",2019-03-13 20:51:16
lqxMmXIwg9m9lMVIV513Pw,kPobzzhCQTddMk98ElBwzg,ld_H5-FpZOWm_tkzwkPYQQ,1.0,1,0,0,"HORRIBLE place. 
If you dont encounter a problem during your stay, its a fantastic place. 
But, BUT, BUT if you do encounter a problem, stay becomes a hell very fast. 

They delivered 3 refrigerators, took seven hours for the pillows, gave me a wrong room twice, Wi-fi that shuts down every two hours, and loud parties in hall but do nothing about it. 
So I ended up checking out a day early and ive talked to manager two times during my stay regarding refunds. Its been a month since my stay, 6 phone calls, 3 emails, and still no refund. 

I suggest circus circus or eldonados instead of  sands to stay cuz its cheaper and connected anyway.",2013-08-25 00:23:13
PIiUX-BNpBnoHkdJQ6iMrA,rQM5hmOhG_9PNQ0BRbJeKQ,hkQNgNNTTKX3LIiWn5tqTQ,1.0,0,0,0,"Not impressed with the food, however, decent customer service.
Food was poorly flavored with rubbery meat. Not worth the $$ or the drive to pick up the food.",2014-01-13 00:49:38
emunxmms6iUIl56l3DYFHQ,BjmK58iZFrZzjGsfKL1XDA,vT60yv16rOR5Bjqivv-_6A,1.0,2,0,0,"Everything was rushed through. I had mentioned to my salesman that I wanted to work in a bed cover with my purchase and this was avoided like the plague. After the purchase I had asked them to remove my fire department plate from the front of my trade in. I was told that I needed a new one anyway and I never received it.  There was also paint that I had asked them to look at on my headlight and that was avoided as well. I dropped off my updated license well over a week ago, and I'm being told today, because I called, that it was just mailed out today. I highly recommend looking elsewhere for your vehicle purchase. Service was not great.",2019-07-05 23:49:06
rVlY2NpBazAeUrfbfTqxIw,-RP9BPOYwHLM4Uv_Eaybcg,oUXRVb7r-8D2MEVefHjLow,1.0,0,0,0,This is the THIRD time they've fucked up my order.  I don't ask for much.  I ask for extra well done. AND THESE SHITS TASTE LIKE THEY WEREN'T  EVEN FULLY COOKED.  I've reported my last issues to the company but of course NO RESPONSE AND NO ACTION WAS TAKEN.  They've done this at minimum every time on top of leaving shit out of my order that I paid for ! I will never go to this location ever again if I choose to get wingstop again.,2021-07-07 17:15:38
4AV6DvVN3EPksqwlZgnWGA,HTvYtV9fYYZSSLq7MpEAKA,BwNivkSRDx_Sf4Gx57jT9w,2.0,1,0,0,"App:  chicken stuffed ranch potatoes w/bacon & cheddar. 
Her:  Mama Otts roast beef w Yukon mashed potatoes. (Lots of beef, salty gravy)
Me:  chicken Parmesan over linguine (cutlets ok, dry sauce too sweet ok bread)

Waitress wore heavy perfume which was distracting. Dark booths. Some outside dining.",2015-03-22 03:18:12
OwVxSzIbxScWZ_P1PFrUjw,ptREneqyD6Aeb_VHQacXig,Tx9kwNLX2lYNqr2weKWEqg,1.0,0,0,0,"I am a bbq aficionado and I live close to the Campbell Avenue location so I tried this place many times.  I really wanted to like it but each time, my hopes were cruelly dashed.  I'm not going to talk about the sides because, as any bbq lover will tell you, it's all about the meat.  Real bbq is moist, succulent and bursting with flavor.  Sauce is optional and merely enhances the taste of the meat.  Preparing smoked meat properly takes a long time, hence the high prices.  Unfortunately, at Brushfire, it's not worth it.  Every time I ate there, I marveled at their ability to produce flavorless meat.  I tried all of their meats on numerous occasions but it was always the same.  Even the ribs have no flavor.  Last night I gave them one more chance but nothing has changed.  

If you've only ever had bbq at Brushfire or similar places, you really have no idea what you're missing.  Whether it's pork, ribs, brisket, chicken or turkey you want, go to a real bbq place, tell them to leave off the sauce, and see what smoked meat should taste like.  Fortunately, we have a few good options here in Tucson.  If you catch them on a good night, Catalina BBQ at Starr Pass is the best in town.  The Hog Pit and Famous Dave's are also very good and both are more consistent than Catalina.",2012-10-06 23:53:47
wtyfFM4ey9Bj6MwtMMwU5w,nJFGrdHR-YbY6fRgTjzPQw,5uhG34VRsD0A6lOY8F41Dg,2.0,0,0,0,"I placed an order at the drive-thru and they messed up my order placing a chicken sandwich instead of chicken club (which is 2 different items). I got that fixed at the window.  Anyways, I got a Chicken Club sandwich and fries. The fries were extremely salty and the sandwich was cold I had to reheat my food. As you can see the avocado they didn't even spread it fully on the bread (left side) but the other half (right side) of the sandwich they fully spread the avocado.",2019-02-16 04:55:07
ggJikqdrEgJmTkR06USBvQ,lzYcXbIqwCgYLz_5pLLLyA,yGzwKSr9SionBWTEp4ov1Q,1.0,1,0,0,"These guys really messed up the re-balancing of a tire repair job they did. Not only did the repair take an hour and a half, I had bad wheel vibrations at high speed driving home. I took the car back the next day to the Discount Tire just east of there at Ina and Shannon and they did a great job in record time. I highly recommend going to to see Ricky at the ""other"" Ina store just a half mile east of this one.",2016-05-05 17:51:15
ud292O8g0bkK1d1R736gqw,QDoSnotXrNIHFinxv_Fk0w,qb28j-FNX1_6xm7u372TZA,2.0,0,1,0,Waiter was a bit stiff. Food was okay but it wasn't great. Drinks were good. I was really let down with my crawfish pasta. Seemed like canned sauce and the Crawfish was tough. Gumbo was over seasoned. Overall I'd not come back again unless I wanted a couple drinks.,2017-06-09 22:00:24
_TsHCmoi7iAL7VQW444OHg,msWvj2kSYSljvOn6lu1diw,mJEr0bmJr3rrCXtw5n5zcA,2.0,2,0,0,"We used to love this place. Our meal on Saturday was no good. No fresh tomatoes in August, not good. Bistro steak came out raw despite order of mid rare. They recooked it, but the whole dish, including sides lacked seasoning (no s&p on table) and the crab in the steak taste canned. Cannot believe We paid over $100 for that!!!  Could not wait to get out of there!  Gave 2 stars based on past meals being good",2012-09-25 23:33:11
_MLcBNFJKfq1RH0Dc1j78g,5ZQ1cL03VGEkHJf4jrLowA,yPu3r8yXtTl53bI9JNjBVg,1.0,0,0,0,"Awful, awful service. Paid for a $50 car wash - shampoo interior of car, wash outside. Attendants kept the car in the back for 1 1/2 hours, then returned it to us. One seat was damp and MAY have been washed, but definitely not entire interior. Car was not even vacuumed, no detailing and outside was still filthy. Do not recommend. Wasted our time and money.",2012-10-26 23:19:10
CG_quT9U5qLGrF9zaN4TbA,VpyrOv1h89Xv8lxeivAsVw,nPKZDWrQxkNU8TYjEicgfw,1.0,2,0,0,"Save yourself $150 and just clean the interior yourself if you're looking for a deep clean/detail. Or better yet use the money and buy yourself a professional wet vac because they clearly do not use professional equipment when cleaning the interior of cars. When I made my appointment and dropped in for a quote I specifically told them I wanted my seats deep cleaned and the inside cleaned/detailed. My interior was not even wiped down, there was still dirt and grime on the doors and middle panel. The trunk was not even vacuumed. There is still a water stain on the back seat. I do not mind paying $150 if it means my car is going to be clean, but my car was not in bad condition to begin with and I have done a better job cleaning the car myself with woolite and a wash rag. To make matters worse, I dropped my car off at 8:30 in the morning and they told me they would call me when it was complete. I finally went to pick it up at 6pm since that is when they close and had to wait 45 minutes for my car to be finished as they continued to work on other cars, knowing I was there at 8:30 that morning.",2019-09-29 20:33:12
